"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded"
"EMP2948","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2016-04-10,9.51,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2948","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2016-04-10,9.51,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2949","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2020-02-16,5.66,"3-5 years",2025-11-06,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2949","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2020-02-16,5.66,"3-5 years",2025-11-06,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2950","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2023-04-21,2.49,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,FALSE
"EMP2950","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2023-04-21,2.49,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE
"EMP2951","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2020-03-27,5.55,"3-5 years",2025-12-05,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2951","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2020-03-27,5.55,"3-5 years",2025-12-05,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2952","Corporate Services","Human Resources","Director and Above","People Manager","Hybrid","South",2016-07-15,9.25,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2952","Corporate Services","Human Resources","Director and Above","People Manager","Hybrid","South",2016-07-15,9.25,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2953","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2025-05-06,0.44,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2953","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2025-05-06,0.44,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2954","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-10-26,4.97,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2954","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-10-26,4.97,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2955","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2020-06-09,5.35,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2955","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2020-06-09,5.35,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2956","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2025-03-21,0.57,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2956","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2025-03-21,0.57,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2957","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-04-16,3.5,"3-5 years",2025-11-14,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2957","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-04-16,3.5,"3-5 years",2025-11-14,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2958","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Midwest",2025-08-08,0.19,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,FALSE
"EMP2958","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Midwest",2025-08-08,0.19,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2959","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2023-11-27,1.88,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2959","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2023-11-27,1.88,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2960","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2021-08-02,4.2,"3-5 years",2026-04-16,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2960","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2021-08-02,4.2,"3-5 years",2026-04-16,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2961","Corporate Services","Human Resources","Director and Above","People Manager","Hybrid","Northeast",2009-04-23,16.48,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,FALSE
"EMP2961","Corporate Services","Human Resources","Director and Above","People Manager","Hybrid","Northeast",2009-04-23,16.48,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2962","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2021-05-30,4.38,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2962","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2021-05-30,4.38,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2963","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2018-12-26,6.8,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2963","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2018-12-26,6.8,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2964","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2024-02-14,1.67,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2964","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2024-02-14,1.67,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2965","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2019-08-19,6.16,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2965","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2019-08-19,6.16,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2966","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2020-10-08,5.02,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2966","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2020-10-08,5.02,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2967","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Midwest",2025-07-06,0.28,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2967","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Midwest",2025-07-06,0.28,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,FALSE
"EMP2968","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2022-07-18,3.24,"3-5 years",2026-05-24,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2968","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2022-07-18,3.24,"3-5 years",2026-05-24,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2969","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2022-09-30,3.04,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2969","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2022-09-30,3.04,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2970","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2021-01-28,4.71,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2970","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2021-01-28,4.71,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,FALSE
"EMP2971","Corporate Services","Human Resources","Manager","People Manager","Hybrid","Midwest",2024-12-28,0.8,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2971","Corporate Services","Human Resources","Manager","People Manager","Hybrid","Midwest",2024-12-28,0.8,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2972","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","South",2023-04-05,2.53,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE
"EMP2972","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","South",2023-04-05,2.53,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE
"EMP2973","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Midwest",2020-01-31,5.71,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2973","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Midwest",2020-01-31,5.71,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2974","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2020-07-16,5.25,"3-5 years",2026-05-04,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2974","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2020-07-16,5.25,"3-5 years",2026-05-04,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2975","Corporate Services","Human Resources","Professional","People Manager","On-site","Midwest",2023-09-30,2.04,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2975","Corporate Services","Human Resources","Professional","People Manager","On-site","Midwest",2023-09-30,2.04,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2976","Corporate Services","Human Resources","Senior Professional","People Manager","Hybrid","Northeast",2023-02-04,2.69,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2976","Corporate Services","Human Resources","Senior Professional","People Manager","Hybrid","Northeast",2023-02-04,2.69,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,FALSE
"EMP2977","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2007-08-21,18.15,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,FALSE
"EMP2977","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2007-08-21,18.15,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2978","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2020-04-14,5.5,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2978","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2020-04-14,5.5,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2979","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2025-09-18,0.07,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP2979","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2025-09-18,0.07,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP2980","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-02-04,4.69,"3-5 years",2026-01-23,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2980","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-02-04,4.69,"3-5 years",2026-01-23,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2981","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2025-03-05,0.61,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2981","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2025-03-05,0.61,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2982","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2021-11-26,3.89,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2982","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2021-11-26,3.89,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2983","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2022-09-13,3.09,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2983","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2022-09-13,3.09,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2984","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2021-09-18,4.07,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2984","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2021-09-18,4.07,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2985","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2022-01-16,3.75,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2985","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2022-01-16,3.75,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2986","Corporate Services","Human Resources","Manager","People Manager","On-site","Northeast",2011-05-11,14.43,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2986","Corporate Services","Human Resources","Manager","People Manager","On-site","Northeast",2011-05-11,14.43,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,FALSE
"EMP2987","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2011-01-11,14.76,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE
"EMP2987","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2011-01-11,14.76,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE
"EMP2988","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2023-05-26,2.39,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2988","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2023-05-26,2.39,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2989","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2020-12-17,4.83,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2989","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2020-12-17,4.83,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2990","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2017-03-31,8.54,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2990","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2017-03-31,8.54,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2991","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2017-05-25,8.39,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2991","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2017-05-25,8.39,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2992","Corporate Services","Human Resources","Professional","People Manager","On-site","Northeast",2023-12-05,1.86,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2992","Corporate Services","Human Resources","Professional","People Manager","On-site","Northeast",2023-12-05,1.86,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,FALSE
"EMP2993","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2025-06-11,0.34,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,FALSE
"EMP2993","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2025-06-11,0.34,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2994","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2019-11-25,5.89,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2994","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2019-11-25,5.89,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2995","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2025-06-11,0.34,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2995","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2025-06-11,0.34,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2996","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2020-08-07,5.19,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2996","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2020-08-07,5.19,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2997","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2024-11-15,0.91,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,FALSE
"EMP2997","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2024-11-15,0.91,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2998","Corporate Services","Human Resources","Senior Professional","People Manager","Hybrid","Northeast",2021-05-14,4.42,"3-5 years",2025-11-30,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2998","Corporate Services","Human Resources","Senior Professional","People Manager","Hybrid","Northeast",2021-05-14,4.42,"3-5 years",2025-11-30,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
